filepath,filename,pred_top1_id,pred_top1_name,pred_top1_prob,pred_top2_id,pred_top2_name,pred_top2_prob,pred_top3_id,pred_top3_name,pred_top3_prob,pred_top4_id,pred_top4_name,pred_top4_prob,pred_top5_id,pred_top5_name,pred_top5_prob
todas_imagens\AFRICAN_CROWNED_CRANE__train__073.jpg,AFRICAN_CROWNED_CRANE__train__073.jpg,107,108.White_necked_Raven,4.75,190,191.Red_headed_Woodpecker,3.32,43,044.Frigatebird,2.84,23,024.Red_faced_Cormorant,2.07,100,101.White_Pelican,2.01
todas_imagens\AFRICAN_CROWNED_CRANE__train__074.jpg,AFRICAN_CROWNED_CRANE__train__074.jpg,43,044.Frigatebird,21.81,190,191.Red_headed_Woodpecker,16.41,187,188.Pileated_Woodpecker,5.0,107,108.White_necked_Raven,4.13,74,075.Green_Jay,3.69
todas_imagens\AFRICAN_CROWNED_CRANE__train__075.jpg,AFRICAN_CROWNED_CRANE__train__075.jpg,43,044.Frigatebird,7.67,140,141.Artic_Tern,4.95,107,108.White_necked_Raven,4.57,99,100.Brown_Pelican,2.62,190,191.Red_headed_Woodpecker,2.14
todas_imagens\AFRICAN_CROWNED_CRANE__train__076.jpg,AFRICAN_CROWNED_CRANE__train__076.jpg,74,075.Green_Jay,13.17,43,044.Frigatebird,6.49,140,141.Artic_Tern,6.17,190,191.Red_headed_Woodpecker,5.94,2,003.Sooty_Albatross,2.51
todas_imagens\AFRICAN_CROWNED_CRANE__train__077.jpg,AFRICAN_CROWNED_CRANE__train__077.jpg,107,108.White_necked_Raven,6.48,23,024.Red_faced_Cormorant,5.24,81,082.Ringed_Kingfisher,2.99,190,191.Red_headed_Woodpecker,2.75,43,044.Frigatebird,2.5
todas_imagens\AFRICAN_CROWNED_CRANE__train__078.jpg,AFRICAN_CROWNED_CRANE__train__078.jpg,99,100.Brown_Pelican,4.55,43,044.Frigatebird,3.73,23,024.Red_faced_Cormorant,3.51,177,178.Swainson_Warbler,2.41,140,141.Artic_Tern,2.38
todas_imagens\AFRICAN_CROWNED_CRANE__train__079.jpg,AFRICAN_CROWNED_CRANE__train__079.jpg,100,101.White_Pelican,18.63,107,108.White_necked_Raven,7.67,43,044.Frigatebird,4.35,23,024.Red_faced_Cormorant,2.56,142,143.Caspian_Tern,2.22
todas_imagens\AFRICAN_CROWNED_CRANE__train__080.jpg,AFRICAN_CROWNED_CRANE__train__080.jpg,107,108.White_necked_Raven,17.97,190,191.Red_headed_Woodpecker,6.04,43,044.Frigatebird,4.96,144,145.Elegant_Tern,2.5,99,100.Brown_Pelican,2.3
todas_imagens\AFRICAN_CROWNED_CRANE__train__081.jpg,AFRICAN_CROWNED_CRANE__train__081.jpg,190,191.Red_headed_Woodpecker,7.01,107,108.White_necked_Raven,4.68,144,145.Elegant_Tern,3.32,100,101.White_Pelican,3.09,43,044.Frigatebird,2.9
todas_imagens\AFRICAN_CROWNED_CRANE__train__082.jpg,AFRICAN_CROWNED_CRANE__train__082.jpg,107,108.White_necked_Raven,3.26,43,044.Frigatebird,2.76,81,082.Ringed_Kingfisher,2.66,190,191.Red_headed_Woodpecker,2.6,99,100.Brown_Pelican,2.36
todas_imagens\AFRICAN_CROWNED_CRANE__train__083.jpg,AFRICAN_CROWNED_CRANE__train__083.jpg,144,145.Elegant_Tern,7.05,190,191.Red_headed_Woodpecker,5.15,100,101.White_Pelican,5.02,43,044.Frigatebird,4.55,1,002.Laysan_Albatross,2.91
todas_imagens\AFRICAN_CROWNED_CRANE__train__084.jpg,AFRICAN_CROWNED_CRANE__train__084.jpg,190,191.Red_headed_Woodpecker,5.39,43,044.Frigatebird,4.74,107,108.White_necked_Raven,4.37,1,002.Laysan_Albatross,3.22,99,100.Brown_Pelican,1.89
todas_imagens\AFRICAN_CROWNED_CRANE__train__085.jpg,AFRICAN_CROWNED_CRANE__train__085.jpg,107,108.White_necked_Raven,7.39,190,191.Red_headed_Woodpecker,4.28,144,145.Elegant_Tern,3.01,43,044.Frigatebird,2.87,100,101.White_Pelican,2.29
todas_imagens\AFRICAN_CROWNED_CRANE__train__086.jpg,AFRICAN_CROWNED_CRANE__train__086.jpg,43,044.Frigatebird,7.11,190,191.Red_headed_Woodpecker,5.03,2,003.Sooty_Albatross,3.29,89,090.Red_breasted_Merganser,2.86,140,141.Artic_Tern,2.75
todas_imagens\AFRICAN_CROWNED_CRANE__train__087.jpg,AFRICAN_CROWNED_CRANE__train__087.jpg,107,108.White_necked_Raven,11.36,43,044.Frigatebird,8.59,81,082.Ringed_Kingfisher,4.76,190,191.Red_headed_Woodpecker,4.3,89,090.Red_breasted_Merganser,2.84
todas_imagens\AFRICAN_CROWNED_CRANE__train__088.jpg,AFRICAN_CROWNED_CRANE__train__088.jpg,107,108.White_necked_Raven,18.96,100,101.White_Pelican,7.5,99,100.Brown_Pelican,4.77,24,025.Pelagic_Cormorant,4.06,190,191.Red_headed_Woodpecker,3.94
todas_imagens\AFRICAN_CROWNED_CRANE__train__089.jpg,AFRICAN_CROWNED_CRANE__train__089.jpg,99,100.Brown_Pelican,6.84,89,090.Red_breasted_Merganser,3.24,190,191.Red_headed_Woodpecker,3.21,43,044.Frigatebird,3.14,177,178.Swainson_Warbler,2.95
todas_imagens\AFRICAN_CROWNED_CRANE__train__090.jpg,AFRICAN_CROWNED_CRANE__train__090.jpg,107,108.White_necked_Raven,53.07,23,024.Red_faced_Cormorant,4.39,43,044.Frigatebird,4.33,99,100.Brown_Pelican,3.16,22,023.Brandt_Cormorant,2.85
todas_imagens\AFRICAN_CROWNED_CRANE__train__091.jpg,AFRICAN_CROWNED_CRANE__train__091.jpg,43,044.Frigatebird,3.69,99,100.Brown_Pelican,3.41,107,108.White_necked_Raven,2.92,190,191.Red_headed_Woodpecker,2.74,100,101.White_Pelican,2.39
todas_imagens\AFRICAN_CROWNED_CRANE__train__092.jpg,AFRICAN_CROWNED_CRANE__train__092.jpg,107,108.White_necked_Raven,7.54,43,044.Frigatebird,7.0,99,100.Brown_Pelican,3.93,190,191.Red_headed_Woodpecker,3.67,100,101.White_Pelican,2.59
todas_imagens\AFRICAN_CROWNED_CRANE__train__093.jpg,AFRICAN_CROWNED_CRANE__train__093.jpg,107,108.White_necked_Raven,18.13,190,191.Red_headed_Woodpecker,5.03,43,044.Frigatebird,4.92,100,101.White_Pelican,3.01,140,141.Artic_Tern,1.95
todas_imagens\AFRICAN_CROWNED_CRANE__train__094.jpg,AFRICAN_CROWNED_CRANE__train__094.jpg,190,191.Red_headed_Woodpecker,4.17,100,101.White_Pelican,3.98,107,108.White_necked_Raven,3.8,99,100.Brown_Pelican,3.71,43,044.Frigatebird,2.39
todas_imagens\AFRICAN_CROWNED_CRANE__train__095.jpg,AFRICAN_CROWNED_CRANE__train__095.jpg,99,100.Brown_Pelican,15.05,107,108.White_necked_Raven,4.16,43,044.Frigatebird,4.05,100,101.White_Pelican,2.46,190,191.Red_headed_Woodpecker,2.29
todas_imagens\AFRICAN_CROWNED_CRANE__train__096.jpg,AFRICAN_CROWNED_CRANE__train__096.jpg,100,101.White_Pelican,5.02,99,100.Brown_Pelican,4.45,107,108.White_necked_Raven,4.14,190,191.Red_headed_Woodpecker,3.9,23,024.Red_faced_Cormorant,1.76
todas_imagens\AFRICAN_CROWNED_CRANE__train__097.jpg,AFRICAN_CROWNED_CRANE__train__097.jpg,43,044.Frigatebird,4.86,177,178.Swainson_Warbler,3.76,190,191.Red_headed_Woodpecker,2.92,89,090.Red_breasted_Merganser,2.38,60,061.Heermann_Gull,2.34
todas_imagens\AFRICAN_CROWNED_CRANE__train__098.jpg,AFRICAN_CROWNED_CRANE__train__098.jpg,190,191.Red_headed_Woodpecker,10.96,43,044.Frigatebird,5.18,107,108.White_necked_Raven,3.32,187,188.Pileated_Woodpecker,2.85,123,124.Le_Conte_Sparrow,2.14
todas_imagens\AFRICAN_CROWNED_CRANE__train__099.jpg,AFRICAN_CROWNED_CRANE__train__099.jpg,99,100.Brown_Pelican,8.56,100,101.White_Pelican,4.06,107,108.White_necked_Raven,3.62,43,044.Frigatebird,2.41,144,145.Elegant_Tern,2.11
todas_imagens\AFRICAN_CROWNED_CRANE__train__100.jpg,AFRICAN_CROWNED_CRANE__train__100.jpg,140,141.Artic_Tern,5.28,89,090.Red_breasted_Merganser,4.33,190,191.Red_headed_Woodpecker,3.87,43,044.Frigatebird,3.47,52,053.Western_Grebe,3.3
todas_imagens\AFRICAN_CROWNED_CRANE__train__101.jpg,AFRICAN_CROWNED_CRANE__train__101.jpg,190,191.Red_headed_Woodpecker,31.01,107,108.White_necked_Raven,6.96,25,026.Bronzed_Cowbird,3.85,187,188.Pileated_Woodpecker,2.1,123,124.Le_Conte_Sparrow,1.6
todas_imagens\AFRICAN_CROWNED_CRANE__train__102.jpg,AFRICAN_CROWNED_CRANE__train__102.jpg,107,108.White_necked_Raven,14.36,99,100.Brown_Pelican,8.96,100,101.White_Pelican,5.2,43,044.Frigatebird,3.98,23,024.Red_faced_Cormorant,2.74
todas_imagens\AFRICAN_CROWNED_CRANE__train__103.jpg,AFRICAN_CROWNED_CRANE__train__103.jpg,89,090.Red_breasted_Merganser,6.05,99,100.Brown_Pelican,5.19,107,108.White_necked_Raven,4.94,43,044.Frigatebird,2.99,1,002.Laysan_Albatross,2.63
todas_imagens\AFRICAN_CROWNED_CRANE__train__104.jpg,AFRICAN_CROWNED_CRANE__train__104.jpg,99,100.Brown_Pelican,8.56,190,191.Red_headed_Woodpecker,3.75,43,044.Frigatebird,3.43,107,108.White_necked_Raven,2.17,177,178.Swainson_Warbler,2.05
todas_imagens\AFRICAN_CROWNED_CRANE__train__105.jpg,AFRICAN_CROWNED_CRANE__train__105.jpg,107,108.White_necked_Raven,5.42,99,100.Brown_Pelican,3.89,100,101.White_Pelican,3.28,43,044.Frigatebird,2.62,190,191.Red_headed_Woodpecker,2.1
todas_imagens\AFRICAN_CROWNED_CRANE__train__106.jpg,AFRICAN_CROWNED_CRANE__train__106.jpg,43,044.Frigatebird,5.18,23,024.Red_faced_Cormorant,3.55,89,090.Red_breasted_Merganser,3.5,99,100.Brown_Pelican,3.15,140,141.Artic_Tern,3.0
todas_imagens\AFRICAN_CROWNED_CRANE__train__107.jpg,AFRICAN_CROWNED_CRANE__train__107.jpg,43,044.Frigatebird,12.09,190,191.Red_headed_Woodpecker,8.97,42,043.Yellow_bellied_Flycatcher,6.26,74,075.Green_Jay,4.78,187,188.Pileated_Woodpecker,4.31
todas_imagens\AFRICAN_CROWNED_CRANE__train__108.jpg,AFRICAN_CROWNED_CRANE__train__108.jpg,100,101.White_Pelican,6.22,99,100.Brown_Pelican,5.28,107,108.White_necked_Raven,5.1,43,044.Frigatebird,3.7,190,191.Red_headed_Woodpecker,3.35
todas_imagens\AFRICAN_CROWNED_CRANE__train__109.jpg,AFRICAN_CROWNED_CRANE__train__109.jpg,107,108.White_necked_Raven,4.17,43,044.Frigatebird,3.86,190,191.Red_headed_Woodpecker,3.18,23,024.Red_faced_Cormorant,3.02,125,126.Nelson_Sharp_tailed_Sparrow,2.17
todas_imagens\AFRICAN_CROWNED_CRANE__train__110.jpg,AFRICAN_CROWNED_CRANE__train__110.jpg,190,191.Red_headed_Woodpecker,6.63,43,044.Frigatebird,5.52,107,108.White_necked_Raven,5.43,144,145.Elegant_Tern,4.45,100,101.White_Pelican,3.28
todas_imagens\AFRICAN_CROWNED_CRANE__train__112.jpg,AFRICAN_CROWNED_CRANE__train__112.jpg,107,108.White_necked_Raven,13.83,43,044.Frigatebird,6.65,99,100.Brown_Pelican,4.8,1,002.Laysan_Albatross,3.06,144,145.Elegant_Tern,2.98
todas_imagens\AFRICAN_CROWNED_CRANE__train__113.jpg,AFRICAN_CROWNED_CRANE__train__113.jpg,43,044.Frigatebird,4.97,177,178.Swainson_Warbler,2.45,99,100.Brown_Pelican,2.05,190,191.Red_headed_Woodpecker,1.9,0,001.Black_footed_Albatross,1.61
todas_imagens\AFRICAN_CROWNED_CRANE__train__114.jpg,AFRICAN_CROWNED_CRANE__train__114.jpg,43,044.Frigatebird,5.21,190,191.Red_headed_Woodpecker,4.86,107,108.White_necked_Raven,3.22,100,101.White_Pelican,2.66,81,082.Ringed_Kingfisher,2.46
todas_imagens\AFRICAN_CROWNED_CRANE__train__115.jpg,AFRICAN_CROWNED_CRANE__train__115.jpg,107,108.White_necked_Raven,6.27,190,191.Red_headed_Woodpecker,4.8,43,044.Frigatebird,4.19,123,124.Le_Conte_Sparrow,2.52,99,100.Brown_Pelican,2.39
todas_imagens\AFRICAN_CROWNED_CRANE__train__116.jpg,AFRICAN_CROWNED_CRANE__train__116.jpg,107,108.White_necked_Raven,4.7,190,191.Red_headed_Woodpecker,3.98,43,044.Frigatebird,2.74,123,124.Le_Conte_Sparrow,2.08,100,101.White_Pelican,2.06
todas_imagens\AFRICAN_CROWNED_CRANE__train__118.jpg,AFRICAN_CROWNED_CRANE__train__118.jpg,107,108.White_necked_Raven,6.86,23,024.Red_faced_Cormorant,4.69,43,044.Frigatebird,3.36,190,191.Red_headed_Woodpecker,2.86,187,188.Pileated_Woodpecker,2.63
todas_imagens\AFRICAN_CROWNED_CRANE__train__119.jpg,AFRICAN_CROWNED_CRANE__train__119.jpg,107,108.White_necked_Raven,5.98,100,101.White_Pelican,5.44,190,191.Red_headed_Woodpecker,5.22,187,188.Pileated_Woodpecker,3.55,99,100.Brown_Pelican,3.24
todas_imagens\AFRICAN_CROWNED_CRANE__train__120.jpg,AFRICAN_CROWNED_CRANE__train__120.jpg,99,100.Brown_Pelican,6.2,43,044.Frigatebird,4.89,190,191.Red_headed_Woodpecker,3.28,177,178.Swainson_Warbler,2.37,89,090.Red_breasted_Merganser,2.22
todas_imagens\AFRICAN_CROWNED_CRANE__train__121.jpg,AFRICAN_CROWNED_CRANE__train__121.jpg,99,100.Brown_Pelican,56.14,100,101.White_Pelican,2.32,152,153.Philadelphia_Vireo,1.76,2,003.Sooty_Albatross,1.71,107,108.White_necked_Raven,1.58
todas_imagens\AFRICAN_CROWNED_CRANE__train__122.jpg,AFRICAN_CROWNED_CRANE__train__122.jpg,43,044.Frigatebird,8.34,99,100.Brown_Pelican,4.73,140,141.Artic_Tern,3.09,2,003.Sooty_Albatross,2.72,190,191.Red_headed_Woodpecker,2.65
todas_imagens\AFRICAN_CROWNED_CRANE__train__123.jpg,AFRICAN_CROWNED_CRANE__train__123.jpg,107,108.White_necked_Raven,10.46,43,044.Frigatebird,9.35,23,024.Red_faced_Cormorant,8.05,106,107.Common_Raven,4.64,89,090.Red_breasted_Merganser,2.6
todas_imagens\AFRICAN_CROWNED_CRANE__train__124.jpg,AFRICAN_CROWNED_CRANE__train__124.jpg,99,100.Brown_Pelican,13.46,43,044.Frigatebird,3.45,107,108.White_necked_Raven,3.21,2,003.Sooty_Albatross,2.83,23,024.Red_faced_Cormorant,2.32
todas_imagens\AFRICAN_CROWNED_CRANE__train__125.jpg,AFRICAN_CROWNED_CRANE__train__125.jpg,107,108.White_necked_Raven,5.77,23,024.Red_faced_Cormorant,4.09,99,100.Brown_Pelican,3.3,43,044.Frigatebird,2.89,42,043.Yellow_bellied_Flycatcher,2.35
todas_imagens\AFRICAN_CROWNED_CRANE__train__126.jpg,AFRICAN_CROWNED_CRANE__train__126.jpg,50,051.Horned_Grebe,11.14,107,108.White_necked_Raven,8.99,23,024.Red_faced_Cormorant,8.31,99,100.Brown_Pelican,6.18,150,151.Black_capped_Vireo,4.76
todas_imagens\AFRICAN_CROWNED_CRANE__train__127.jpg,AFRICAN_CROWNED_CRANE__train__127.jpg,107,108.White_necked_Raven,45.1,43,044.Frigatebird,5.35,24,025.Pelagic_Cormorant,5.32,23,024.Red_faced_Cormorant,4.67,99,100.Brown_Pelican,3.3
todas_imagens\AFRICAN_CROWNED_CRANE__train__128.jpg,AFRICAN_CROWNED_CRANE__train__128.jpg,43,044.Frigatebird,5.87,140,141.Artic_Tern,5.31,187,188.Pileated_Woodpecker,3.31,42,043.Yellow_bellied_Flycatcher,2.69,23,024.Red_faced_Cormorant,2.32
todas_imagens\AFRICAN_CROWNED_CRANE__train__129.jpg,AFRICAN_CROWNED_CRANE__train__129.jpg,107,108.White_necked_Raven,6.52,190,191.Red_headed_Woodpecker,5.91,100,101.White_Pelican,4.62,43,044.Frigatebird,3.54,23,024.Red_faced_Cormorant,2.82
todas_imagens\AFRICAN_CROWNED_CRANE__train__130.jpg,AFRICAN_CROWNED_CRANE__train__130.jpg,43,044.Frigatebird,16.02,23,024.Red_faced_Cormorant,5.58,150,151.Black_capped_Vireo,2.85,190,191.Red_headed_Woodpecker,2.36,140,141.Artic_Tern,2.22
todas_imagens\AFRICAN_CROWNED_CRANE__train__131.jpg,AFRICAN_CROWNED_CRANE__train__131.jpg,43,044.Frigatebird,9.33,99,100.Brown_Pelican,4.73,190,191.Red_headed_Woodpecker,3.73,107,108.White_necked_Raven,3.61,42,043.Yellow_bellied_Flycatcher,2.34
todas_imagens\AFRICAN_CROWNED_CRANE__train__132.jpg,AFRICAN_CROWNED_CRANE__train__132.jpg,107,108.White_necked_Raven,11.68,190,191.Red_headed_Woodpecker,4.83,123,124.Le_Conte_Sparrow,4.58,23,024.Red_faced_Cormorant,3.55,155,156.White_eyed_Vireo,3.12
todas_imagens\AFRICAN_CROWNED_CRANE__train__133.jpg,AFRICAN_CROWNED_CRANE__train__133.jpg,99,100.Brown_Pelican,17.01,23,024.Red_faced_Cormorant,11.78,43,044.Frigatebird,5.5,107,108.White_necked_Raven,2.68,89,090.Red_breasted_Merganser,2.47
todas_imagens\AFRICAN_CROWNED_CRANE__train__134.jpg,AFRICAN_CROWNED_CRANE__train__134.jpg,99,100.Brown_Pelican,17.19,52,053.Western_Grebe,16.66,50,051.Horned_Grebe,5.0,177,178.Swainson_Warbler,3.23,43,044.Frigatebird,2.37
todas_imagens\AFRICAN_CROWNED_CRANE__train__135.jpg,AFRICAN_CROWNED_CRANE__train__135.jpg,190,191.Red_headed_Woodpecker,6.78,43,044.Frigatebird,5.62,140,141.Artic_Tern,4.0,89,090.Red_breasted_Merganser,2.77,166,167.Hooded_Warbler,2.44
todas_imagens\AFRICAN_CROWNED_CRANE__train__136.jpg,AFRICAN_CROWNED_CRANE__train__136.jpg,99,100.Brown_Pelican,27.69,43,044.Frigatebird,4.37,89,090.Red_breasted_Merganser,2.9,177,178.Swainson_Warbler,2.41,140,141.Artic_Tern,2.2
todas_imagens\AFRICAN_CROWNED_CRANE__train__137.jpg,AFRICAN_CROWNED_CRANE__train__137.jpg,43,044.Frigatebird,6.16,22,023.Brandt_Cormorant,4.53,23,024.Red_faced_Cormorant,4.37,24,025.Pelagic_Cormorant,4.23,99,100.Brown_Pelican,3.04
todas_imagens\AFRICAN_CROWNED_CRANE__train__138.jpg,AFRICAN_CROWNED_CRANE__train__138.jpg,99,100.Brown_Pelican,10.15,107,108.White_necked_Raven,9.77,43,044.Frigatebird,6.64,23,024.Red_faced_Cormorant,3.35,100,101.White_Pelican,2.79
todas_imagens\AFRICAN_CROWNED_CRANE__train__139.jpg,AFRICAN_CROWNED_CRANE__train__139.jpg,99,100.Brown_Pelican,15.26,43,044.Frigatebird,3.64,190,191.Red_headed_Woodpecker,2.38,74,075.Green_Jay,2.37,150,151.Black_capped_Vireo,2.32
todas_imagens\AFRICAN_CROWNED_CRANE__train__140.jpg,AFRICAN_CROWNED_CRANE__train__140.jpg,107,108.White_necked_Raven,13.83,43,044.Frigatebird,8.69,144,145.Elegant_Tern,6.01,100,101.White_Pelican,4.88,190,191.Red_headed_Woodpecker,4.26
todas_imagens\AFRICAN_CROWNED_CRANE__valid__1.jpg,AFRICAN_CROWNED_CRANE__valid__1.jpg,23,024.Red_faced_Cormorant,12.67,43,044.Frigatebird,5.84,89,090.Red_breasted_Merganser,4.91,99,100.Brown_Pelican,4.89,31,032.Mangrove_Cuckoo,3.09
todas_imagens\AFRICAN_CROWNED_CRANE__valid__2.jpg,AFRICAN_CROWNED_CRANE__valid__2.jpg,43,044.Frigatebird,10.93,190,191.Red_headed_Woodpecker,4.72,23,024.Red_faced_Cormorant,4.38,177,178.Swainson_Warbler,3.23,187,188.Pileated_Woodpecker,2.62
todas_imagens\AFRICAN_CROWNED_CRANE__valid__3.jpg,AFRICAN_CROWNED_CRANE__valid__3.jpg,99,100.Brown_Pelican,22.61,23,024.Red_faced_Cormorant,4.32,43,044.Frigatebird,2.58,107,108.White_necked_Raven,2.52,100,101.White_Pelican,1.88
todas_imagens\AFRICAN_CROWNED_CRANE__valid__4.jpg,AFRICAN_CROWNED_CRANE__valid__4.jpg,43,044.Frigatebird,8.45,190,191.Red_headed_Woodpecker,4.17,99,100.Brown_Pelican,3.24,107,108.White_necked_Raven,3.19,42,043.Yellow_bellied_Flycatcher,1.91
todas_imagens\AFRICAN_CROWNED_CRANE__valid__5.jpg,AFRICAN_CROWNED_CRANE__valid__5.jpg,43,044.Frigatebird,8.4,99,100.Brown_Pelican,2.99,190,191.Red_headed_Woodpecker,2.63,89,090.Red_breasted_Merganser,2.2,177,178.Swainson_Warbler,1.71
todas_imagens\AFRICAN_EMERALD_CUCKOO__test__1.jpg,AFRICAN_EMERALD_CUCKOO__test__1.jpg,69,070.Green_Violetear,14.81,17,018.Spotted_Catbird,11.84,74,075.Green_Jay,9.44,79,080.Green_Kingfisher,2.21,97,098.Scott_Oriole,2.17
todas_imagens\AFRICAN_EMERALD_CUCKOO__test__2.jpg,AFRICAN_EMERALD_CUCKOO__test__2.jpg,69,070.Green_Violetear,27.97,17,018.Spotted_Catbird,6.69,74,075.Green_Jay,5.01,118,119.Field_Sparrow,1.99,133,134.Cape_Glossy_Starling,1.81
todas_imagens\AFRICAN_EMERALD_CUCKOO__test__3.jpg,AFRICAN_EMERALD_CUCKOO__test__3.jpg,69,070.Green_Violetear,19.51,74,075.Green_Jay,8.07,17,018.Spotted_Catbird,4.98,176,177.Prothonotary_Warbler,2.57,46,047.American_Goldfinch,2.46
todas_imagens\AFRICAN_EMERALD_CUCKOO__test__4.jpg,AFRICAN_EMERALD_CUCKOO__test__4.jpg,17,018.Spotted_Catbird,12.32,21,022.Chuck_will_Widow,10.89,10,011.Rusty_Blackbird,9.22,66,067.Anna_Hummingbird,8.59,69,070.Green_Violetear,7.47
todas_imagens\AFRICAN_EMERALD_CUCKOO__test__5.jpg,AFRICAN_EMERALD_CUCKOO__test__5.jpg,17,018.Spotted_Catbird,18.37,74,075.Green_Jay,13.93,69,070.Green_Violetear,7.05,176,177.Prothonotary_Warbler,3.8,15,016.Painted_Bunting,1.95
todas_imagens\AFRICAN_EMERALD_CUCKOO__train__001.jpg,AFRICAN_EMERALD_CUCKOO__train__001.jpg,69,070.Green_Violetear,9.67,17,018.Spotted_Catbird,7.07,74,075.Green_Jay,6.21,133,134.Cape_Glossy_Starling,2.51,197,198.Rock_Wren,2.46
todas_imagens\AFRICAN_EMERALD_CUCKOO__train__002.jpg,AFRICAN_EMERALD_CUCKOO__train__002.jpg,69,070.Green_Violetear,29.23,74,075.Green_Jay,10.77,17,018.Spotted_Catbird,5.53,31,032.Mangrove_Cuckoo,2.69,6,007.Parakeet_Auklet,2.19
todas_imagens\AFRICAN_EMERALD_CUCKOO__train__003.jpg,AFRICAN_EMERALD_CUCKOO__train__003.jpg,31,032.Mangrove_Cuckoo,15.63,21,022.Chuck_will_Widow,5.98,32,033.Yellow_billed_Cuckoo,4.09,104,105.Whip_poor_Will,3.89,8,009.Brewer_Blackbird,3.69
todas_imagens\AFRICAN_EMERALD_CUCKOO__train__004.jpg,AFRICAN_EMERALD_CUCKOO__train__004.jpg,69,070.Green_Violetear,40.54,66,067.Anna_Hummingbird,14.97,17,018.Spotted_Catbird,7.33,112,113.Baird_Sparrow,1.87,79,080.Green_Kingfisher,1.19
todas_imagens\AFRICAN_EMERALD_CUCKOO__train__005.jpg,AFRICAN_EMERALD_CUCKOO__train__005.jpg,31,032.Mangrove_Cuckoo,12.06,21,022.Chuck_will_Widow,11.39,91,092.Nighthawk,6.46,186,187.American_Three_toed_Woodpecker,5.61,35,036.Northern_Flicker,2.9
todas_imagens\AFRICAN_EMERALD_CUCKOO__train__006.jpg,AFRICAN_EMERALD_CUCKOO__train__006.jpg,10,011.Rusty_Blackbird,29.88,8,009.Brewer_Blackbird,14.36,104,105.Whip_poor_Will,9.76,32,033.Yellow_billed_Cuckoo,3.08,79,080.Green_Kingfisher,2.97
todas_imagens\AFRICAN_EMERALD_CUCKOO__train__007.jpg,AFRICAN_EMERALD_CUCKOO__train__007.jpg,17,018.Spotted_Catbird,34.69,74,075.Green_Jay,12.76,69,070.Green_Violetear,10.62,15,016.Painted_Bunting,2.14,109,110.Geococcyx,1.59
todas_imagens\AFRICAN_EMERALD_CUCKOO__train__008.jpg,AFRICAN_EMERALD_CUCKOO__train__008.jpg,31,032.Mangrove_Cuckoo,33.67,19,020.Yellow_breasted_Chat,7.73,79,080.Green_Kingfisher,3.92,69,070.Green_Violetear,3.45,17,018.Spotted_Catbird,3.42
todas_imagens\AFRICAN_EMERALD_CUCKOO__train__009.jpg,AFRICAN_EMERALD_CUCKOO__train__009.jpg,17,018.Spotted_Catbird,39.88,69,070.Green_Violetear,10.79,33,034.Gray_crowned_Rosy_Finch,9.51,198,199.Winter_Wren,3.34,152,153.Philadelphia_Vireo,2.38
todas_imagens\AFRICAN_EMERALD_CUCKOO__train__010.jpg,AFRICAN_EMERALD_CUCKOO__train__010.jpg,17,018.Spotted_Catbird,28.35,74,075.Green_Jay,8.88,69,070.Green_Violetear,7.87,15,016.Painted_Bunting,3.31,94,095.Baltimore_Oriole,2.74
todas_imagens\AFRICAN_EMERALD_CUCKOO__train__011.jpg,AFRICAN_EMERALD_CUCKOO__train__011.jpg,69,070.Green_Violetear,20.26,74,075.Green_Jay,6.05,79,080.Green_Kingfisher,5.82,17,018.Spotted_Catbird,3.67,109,110.Geococcyx,3.63
todas_imagens\AFRICAN_EMERALD_CUCKOO__train__012.jpg,AFRICAN_EMERALD_CUCKOO__train__012.jpg,69,070.Green_Violetear,42.39,17,018.Spotted_Catbird,24.76,123,124.Le_Conte_Sparrow,1.62,161,162.Canada_Warbler,1.18,74,075.Green_Jay,1.05
todas_imagens\AFRICAN_EMERALD_CUCKOO__train__013.jpg,AFRICAN_EMERALD_CUCKOO__train__013.jpg,31,032.Mangrove_Cuckoo,28.55,32,033.Yellow_billed_Cuckoo,18.08,91,092.Nighthawk,4.78,186,187.American_Three_toed_Woodpecker,3.08,30,031.Black_billed_Cuckoo,2.62
todas_imagens\AFRICAN_EMERALD_CUCKOO__train__014.jpg,AFRICAN_EMERALD_CUCKOO__train__014.jpg,31,032.Mangrove_Cuckoo,10.66,69,070.Green_Violetear,4.91,176,177.Prothonotary_Warbler,4.88,74,075.Green_Jay,4.46,17,018.Spotted_Catbird,3.62
todas_imagens\AFRICAN_EMERALD_CUCKOO__train__015.jpg,AFRICAN_EMERALD_CUCKOO__train__015.jpg,17,018.Spotted_Catbird,61.44,69,070.Green_Violetear,8.27,74,075.Green_Jay,6.5,15,016.Painted_Bunting,5.6,152,153.Philadelphia_Vireo,0.78
todas_imagens\AFRICAN_EMERALD_CUCKOO__train__016.jpg,AFRICAN_EMERALD_CUCKOO__train__016.jpg,17,018.Spotted_Catbird,54.59,186,187.American_Three_toed_Woodpecker,3.75,66,067.Anna_Hummingbird,2.28,69,070.Green_Violetear,1.54,5,006.Least_Auklet,1.5
todas_imagens\AFRICAN_EMERALD_CUCKOO__train__017.jpg,AFRICAN_EMERALD_CUCKOO__train__017.jpg,69,070.Green_Violetear,20.46,79,080.Green_Kingfisher,8.99,74,075.Green_Jay,6.26,17,018.Spotted_Catbird,5.71,97,098.Scott_Oriole,1.76
